stress_case,round,datetime,year,month,day,day_of_week,season,date,hour,load_mw,total_generation_mw,market_price,total_production_cost,total_consumer_payment,total_generator_profit,marginal_gen_id,marginal_firm_id,marginal_technology_group,backstop_dispatch_mw,backstop_dispatched,reserve_margin_excluding_backstop,reserve_margin_including_backstop
high,497,2020-07-21 16:00:00,2020,7,21,Tuesday,summer,2020-07-21,17,7168.7,7168.7,51.0197625,212353.08356996998,365745.37143374997,153392.28786378,213_CT_1,Firm_CT,Gas_CT,0.0,False,0.1265640911183339,0.19631174410981078
high,498,2020-07-21 17:00:00,2020,7,21,Tuesday,summer,2020-07-21,18,6874.8,6874.8,50.8837098,197365.47732215998,349815.32813304,152449.85081088002,301_CT_4,Firm_CT,Gas_CT,0.0,False,0.1747250829115028,0.2474544714028044
high,499,2020-07-21 18:00:00,2020,7,21,Tuesday,summer,2020-07-21,19,6567.1,6567.1,49.4648745,181923.73104897002,324840.77732895,142917.04627998002,123_CT_1,Firm_CT,Gas_CT,0.0,False,0.2297665636277808,0.30590367133133345
high,500,2020-07-21 19:00:00,2020,7,21,Tuesday,summer,2020-07-21,20,6418.1,6418.1,44.2559997,174908.50787439002,284039.43167457,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2583163241457751,0.336220999984419
high,501,2020-07-21 20:00:00,2020,7,21,Tuesday,summer,2020-07-21,21,6090.2,6090.2,44.2559997,160396.96557275997,269527.88937294,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.326064825457292,0.40816393550293917
high,502,2020-07-21 21:00:00,2020,7,21,Tuesday,summer,2020-07-21,22,5606.6,5606.6,30.91117344,143739.24518354403,173306.58500870402,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.44044518959797374,0.5296257981664465
high,503,2020-07-21 22:00:00,2020,7,21,Tuesday,summer,2020-07-21,23,5127.5,5127.5,30.41360928,128991.60985416,155945.7815832,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5750365675280351,0.672549975621648
high,504,2020-07-21 23:00:00,2020,7,21,Tuesday,summer,2020-07-21,24,4741.4,4741.4,28.691570820000003,117430.762572528,136038.213885948,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7032943856244993,0.8087484709157635
high,505,2020-07-22 00:00:00,2020,7,22,Wednesday,summer,2020-07-22,1,4470.7,4470.7,28.691570820000003,109663.95435155398,128271.40566497401,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8064285234974389,0.9182678327778648
high,506,2020-07-22 01:00:00,2020,7,22,Wednesday,summer,2020-07-22,2,4265.7,4265.7,28.691570820000003,103782.182333454,122389.633646874,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8932414375131867,1.0104554938228194
high,507,2020-07-22 02:00:00,2020,7,22,Wednesday,summer,2020-07-22,3,4149.9,4149.9,28.691570820000003,100459.69843249799,119067.149745918,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9460709896624018,1.0665558206221837
high,508,2020-07-22 03:00:00,2020,7,22,Wednesday,summer,2020-07-22,4,4123.8,4123.8,28.20955554,99717.211035792,116330.56513585201,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9583878946602646,1.0796352878413114
high,509,2020-07-22 04:00:00,2020,7,22,Wednesday,summer,2020-07-22,5,4178.0,4178.0,28.691570820000003,101265.93157254,119873.38288596002,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9329822881761609,1.0526567735758738
high,510,2020-07-22 05:00:00,2020,7,22,Wednesday,summer,2020-07-22,6,4283.1,4283.1,28.691570820000003,104281.41566572202,122888.86697914203,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.885550185613224,1.002288062384721
high,511,2020-07-22 06:00:00,2020,7,22,Wednesday,summer,2020-07-22,7,4617.5,4617.5,28.691570820000003,113875.87694793,132483.32826135002,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7489983757444505,0.8572820790471034
high,512,2020-07-22 07:00:00,2020,7,22,Wednesday,summer,2020-07-22,8,5011.2,5011.2,30.41360928,125454.50709489599,152408.678823936,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6115900383141764,0.7113665389527459
high,513,2020-07-22 08:00:00,2020,7,22,Wednesday,summer,2020-07-22,9,5403.1,5403.1,30.84120348,137459.589765348,166638.106522788,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4946974884788362,0.5872369565619735
high,514,2020-07-22 09:00:00,2020,7,22,Wednesday,summer,2020-07-22,10,5793.7,5793.7,30.91117344,149522.725734168,179090.06555932798,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.3939278871878076,0.48022852408650785
high,515,2020-07-22 10:00:00,2020,7,22,Wednesday,summer,2020-07-22,11,6185.8,6185.8,44.2559997,164627.83914408,273758.76294426,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.30557082349898157,0.3864011122247728
high,516,2020-07-22 11:00:00,2020,7,22,Wednesday,summer,2020-07-22,12,6518.1,6518.1,46.89542208,179561.36211130803,305669.050659648,126107.68854834003,322_CT_6,Firm_CT,Gas_CT,0.0,False,0.23901136834353554,0.3157208388947699
high,517,2020-07-22 12:00:00,2020,7,22,Wednesday,summer,2020-07-22,13,6675.6,6675.6,49.4648745,187290.66993222001,330207.7162122,142917.04627998002,123_CT_5,Firm_CT,Gas_CT,0.0,False,0.20977889627898616,0.2846785307687698
high,518,2020-07-22 13:00:00,2020,7,22,Wednesday,summer,2020-07-22,14,6771.4,6771.4,50.73210822,192111.01476088795,343527.397600908,151416.38284002,207_CT_2,Firm_CT,Gas_CT,0.0,False,0.19266326018253244,0.2665032341908615
high,519,2020-07-22 14:00:00,2020,7,22,Wednesday,summer,2020-07-22,15,6862.8,6862.8,50.8837098,196754.87280456,349204.72361544,152449.85081088002,301_CT_3,Firm_CT,Gas_CT,0.0,False,0.1767791571953139,0.24963571719997657
high,520,2020-07-22 15:00:00,2020,7,22,Wednesday,summer,2020-07-22,16,6808.1,6808.1,50.73210822,193972.88313256198,345389.26597258204,151416.38284002,207_CT_2,Firm_CT,Gas_CT,0.0,False,0.18623404474082328,0.25967597420719435
high,521,2020-07-22 16:00:00,2020,7,22,Wednesday,summer,2020-07-22,17,6618.2,6618.2,49.4648745,184451.38613591998,327368.4324159,142917.04627998002,123_CT_4,Firm_CT,Gas_CT,0.0,False,0.22027137288084386,0.295820615877429
high,522,2020-07-22 17:00:00,2020,7,22,Wednesday,summer,2020-07-22,18,6288.9,6288.9,44.2559997,169190.63271315,278321.55651332997,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2841673424605258,0.3636725023454024
high,523,2020-07-22 18:00:00,2020,7,22,Wednesday,summer,2020-07-22,19,6066.5,6066.5,40.20162924,159390.6692697,243883.18378446,84492.51451476001,315_CT_8,Firm_CT,Gas_CT,0.0,False,0.33124536388362325,0.41366521058270833
high,524,2020-07-22 19:00:00,2020,7,22,Wednesday,summer,2020-07-22,20,5954.8,5954.8,40.20162924,154900.14728359203,239392.66179835203,84492.51451476001,315_CT_6,Firm_CT,Gas_CT,0.0,False,0.35621683347887423,0.44018270974675877
high,525,2020-07-22 20:00:00,2020,7,22,Wednesday,summer,2020-07-22,21,5711.7,5711.7,30.91117344,146988.009512088,176555.349337248,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.41393980776301276,0.5014794194372953
high,526,2020-07-22 21:00:00,2020,7,22,Wednesday,summer,2020-07-22,22,5290.4,5290.4,30.84120348,133983.786133152,163162.302890592,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5265386360199609,0.6210494480568578
high,527,2020-07-22 22:00:00,2020,7,22,Wednesday,summer,2020-07-22,23,4845.0,4845.0,28.691570820000003,120403.20930948001,139010.6606229,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.6668730650154799,0.7700722394220847
high,528,2020-07-22 23:00:00,2020,7,22,Wednesday,summer,2020-07-22,24,4477.4,4477.4,28.691570820000003,109856.18787604799,128463.639189468,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.80372537633448,0.9153973288068971
high,529,2020-07-23 00:00:00,2020,7,23,Thursday,summer,2020-07-23,1,4244.8,4244.8,28.691570820000003,103182.528503316,121789.97981673601,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9025631360723707,1.0203543158688277
high,530,2020-07-23 01:00:00,2020,7,23,Thursday,summer,2020-07-23,2,4052.6,4052.6,28.20955554,97708.69068134399,114322.044781404,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9927947490499927,1.1161723338103933
high,531,2020-07-23 02:00:00,2020,7,23,Thursday,summer,2020-07-23,3,3949.6,3949.6,28.20955554,94803.106460724,111416.46056078399,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.044764026736885,1.171359124974681
high,532,2020-07-23 03:00:00,2020,7,23,Thursday,summer,2020-07-23,4,3933.2,3933.2,28.20955554,94340.46974986799,110953.823849928,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0532899420319333,1.1804128953523851
high,533,2020-07-23 04:00:00,2020,7,23,Thursday,summer,2020-07-23,5,4021.4,4021.4,28.20955554,96828.552548496,113441.906648556,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0082558313025314,1.1325906400755956
high,534,2020-07-23 05:00:00,2020,7,23,Thursday,summer,2020-07-23,6,4125.0,4125.0,28.20955554,99751.06250244,116364.4166025,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9578181818181819,1.079030303030303
high,535,2020-07-23 06:00:00,2020,7,23,Thursday,summer,2020-07-23,7,4415.3,4415.3,28.691570820000003,108074.441328126,126681.89264154602,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8290942857789958,0.9423368740515932
high,536,2020-07-23 07:00:00,2020,7,23,Thursday,summer,2020-07-23,8,4810.6,4810.6,28.691570820000003,119416.21927327201,138023.67058669202,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.6787926661954848,0.7827298050139275
high,537,2020-07-23 08:00:00,2020,7,23,Thursday,summer,2020-07-23,9,5217.5,5217.5,30.84120348,131735.46239946003,160913.9791569,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.547867752755151,0.6436990896023
high,538,2020-07-23 09:00:00,2020,7,23,Thursday,summer,2020-07-23,10,5594.9,5594.9,30.91117344,143377.58445429598,172944.92427945597,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4434574344492306,0.5328245366315754
high,539,2020-07-23 10:00:00,2020,7,23,Thursday,summer,2020-07-23,11,5938.0,5938.0,40.20162924,154224.75991236,238717.27442712002,84492.51451476001,315_CT_6,Firm_CT,Gas_CT,0.0,False,0.36005389019872003,0.44425732569888843
high,540,2020-07-23 11:00:00,2020,7,23,Thursday,summer,2020-07-23,12,6331.8,6331.8,44.2559997,171089.21510028,280220.13890046,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2754666919359423,0.35443317855901957
high,541,2020-07-23 12:00:00,2020,7,23,Thursday,summer,2020-07-23,13,6642.1,6642.1,49.4648745,185633.59663647,328550.64291645004,142917.04627998002,123_CT_4,Firm_CT,Gas_CT,0.0,False,0.21588051971515032,0.2911579169238643
high,542,2020-07-23 13:00:00,2020,7,23,Thursday,summer,2020-07-23,14,6913.5,6913.5,50.8837098,199334.67689141998,351784.5277023,152449.85081088002,301_CT_4,Firm_CT,Gas_CT,0.0,False,0.16814927316120643,0.24047154118753156
high,543,2020-07-23 14:00:00,2020,7,23,Thursday,summer,2020-07-23,15,7066.6,7066.6,51.0197625,207143.96581872,360536.2536825,153392.28786378,113_CT_3,Firm_CT,Gas_CT,0.0,False,0.14284097019783193,0.2135963546825912
high,544,2020-07-23 15:00:00,2020,7,23,Thursday,summer,2020-07-23,16,7023.2,7023.2,51.0197625,204929.70812621998,358321.99598999997,153392.28786378,113_CT_2,Firm_CT,Gas_CT,0.0,False,0.14990317803850095,0.22109579678778912
high,545,2020-07-23 16:00:00,2020,7,23,Thursday,summer,2020-07-23,17,6745.7,6745.7,50.73210822,190807.19957963398,342223.582419654,151416.38284002,207_CT_1,Firm_CT,Gas_CT,0.0,False,0.19720710971433664,0.27132840179670015
high,546,2020-07-23 17:00:00,2020,7,23,Thursday,summer,2020-07-23,18,6430.4,6430.4,44.2559997,175452.85667069998,284583.78047088,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.255909430206519,0.3336650908186116
high,547,2020-07-23 18:00:00,2020,7,23,Thursday,summer,2020-07-23,19,6147.4,6147.4,44.2559997,162928.4087556,272059.33255577995,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.31372612811920497,0.39506132673976
high,548,2020-07-23 19:00:00,2020,7,23,Thursday,summer,2020-07-23,20,6046.6,6046.6,40.20162924,158590.65684782402,243083.17136258402,84492.51451476001,315_CT_8,Firm_CT,Gas_CT,0.0,False,0.3356266331492077,0.41831773227929747
high,549,2020-07-23 20:00:00,2020,7,23,Thursday,summer,2020-07-23,21,5800.9,5800.9,30.91117344,149745.286182936,179312.62600809598,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.392197762416177,0.4783912841110862
high,550,2020-07-23 21:00:00,2020,7,23,Thursday,summer,2020-07-23,22,5331.6,5331.6,30.84120348,135254.443716528,164432.960473968,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5147422912446544,0.6085227699002174
high,551,2020-07-23 22:00:00,2020,7,23,Thursday,summer,2020-07-23,23,4878.0,4878.0,30.41360928,121403.41433880001,148357.58606784,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6555965559655597,0.7580975809758097
high,552,2020-07-23 23:00:00,2020,7,23,Thursday,summer,2020-07-23,24,4496.8,4496.8,28.691570820000003,110412.80434995602,129020.25566337601,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.795943782245152,0.9071339619284824
high,553,2020-07-24 00:00:00,2020,7,24,Friday,summer,2020-07-24,1,4232.6,4232.6,28.691570820000003,102832.49133931201,121439.94265273202,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9080470632708026,1.0261777630770683
high,554,2020-07-24 01:00:00,2020,7,24,Friday,summer,2020-07-24,2,4047.3,4047.3,28.20955554,97559.180036982,114172.534137042,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9954043436364983,1.118943493192993
high,555,2020-07-24 02:00:00,2020,7,24,Friday,summer,2020-07-24,3,3937.9,3937.9,28.20955554,94473.054660906,111086.408760966,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.050839279819193,1.177810508138856
high,556,2020-07-24 03:00:00,2020,7,24,Friday,summer,2020-07-24,4,3911.0,3911.0,28.20955554,93714.21761687999,110327.57171694,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0649450268473535,1.1927895678854514
high,557,2020-07-24 04:00:00,2020,7,24,Friday,summer,2020-07-24,5,3965.8,3965.8,28.20955554,95260.101260472,111873.45536053201,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0364113167582834,1.1624892833728375
high,558,2020-07-24 05:00:00,2020,7,24,Friday,summer,2020-07-24,6,4117.0,4117.0,28.20955554,99525.38605812,116138.74015818001,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9616225406849648,1.083070196745203
high,559,2020-07-24 06:00:00,2020,7,24,Friday,summer,2020-07-24,7,4565.0,4565.0,28.691570820000003,112369.56947988001,130977.0207933,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7691128148959474,0.8786418400876232
high,560,2020-07-24 07:00:00,2020,7,24,Friday,summer,2020-07-24,8,5071.8,5071.8,30.41360928,127297.571817264,154251.743546304,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.592334082574234,0.6909184116092906
high,561,2020-07-24 08:00:00,2020,7,24,Friday,summer,2020-07-24,9,5556.7,5556.7,30.84120348,142196.798619876,171375.315377316,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.45338060359565935,0.5433620674141126
high,562,2020-07-24 09:00:00,2020,7,24,Friday,summer,2020-07-24,10,6026.3,6026.3,40.20162924,157774.56377425202,242267.07828901202,84492.51451476001,315_CT_8,Firm_CT,Gas_CT,0.0,False,0.3401257819889485,0.4230954316910873
high,563,2020-07-24 10:00:00,2020,7,24,Friday,summer,2020-07-24,11,6478.4,6478.4,46.89542208,177699.61385473196,303807.302403072,126107.68854834003,322_CT_5,Firm_CT,Gas_CT,0.0,False,0.24660409977772302,0.3237836502840208
high,564,2020-07-24 11:00:00,2020,7,24,Friday,summer,2020-07-24,12,6877.4,6877.4,50.8837098,197497.77496763994,349947.62577851996,152449.85081088002,301_CT_4,Firm_CT,Gas_CT,0.0,False,0.17428097827667433,0.24698287143397213
high,565,2020-07-24 12:00:00,2020,7,24,Friday,summer,2020-07-24,13,7202.5,7202.5,51.0197625,214077.55154247,367469.83940625,153392.28786378,213_CT_2,Firm_CT,Gas_CT,0.0,False,0.12127733425893794,0.19069767441860463
high,566,2020-07-24 13:00:00,2020,7,24,Friday,summer,2020-07-24,14,7454.2,7454.2,55.31125338,227390.93524605595,412301.144945196,184910.20969914002,215_CT_5,Firm_CT,Gas_CT,0.0,False,0.08341606074427843,0.15049233988892174
high,567,2020-07-24 14:00:00,2020,7,24,Friday,summer,2020-07-24,15,7610.8,7610.8,76.94363268000001,237066.102989904,585602.5996009441,348536.49661104,223_CT_4,Firm_CT,Gas_CT,0.0,False,0.06112366636884414,0.12681978241446368
high,568,2020-07-24 15:00:00,2020,7,24,Friday,summer,2020-07-24,16,7480.9,7480.9,59.8437519,228885.42245552994,447685.12358871,218799.70113317997,302_CT_3,Firm_CT,Gas_CT,0.0,False,0.07954925209533625,0.1463861300110949
high,569,2020-07-24 16:00:00,2020,7,24,Friday,summer,2020-07-24,17,7232.4,7232.4,51.0197625,215603.04244121996,368995.33030499995,153392.28786378,213_CT_2,Firm_CT,Gas_CT,0.0,False,0.11664177866268455,0.185775123057353
high,570,2020-07-24 17:00:00,2020,7,24,Friday,summer,2020-07-24,18,6948.1,6948.1,51.0197625,201098.12396246998,354490.41182625,153392.28786378,113_CT_1,Firm_CT,Gas_CT,0.0,False,0.16233214835710474,0.2342942674975892
high,571,2020-07-24 18:00:00,2020,7,24,Friday,summer,2020-07-24,19,6698.2,6698.2,49.4648745,188408.57609591997,331325.6223759,142917.04627998002,123_CT_5,Firm_CT,Gas_CT,0.0,False,0.20569705293959584,0.2803439730076738
high,572,2020-07-24 19:00:00,2020,7,24,Friday,summer,2020-07-24,20,6539.2,6539.2,46.89542208,180550.855517196,306658.544065536,126107.68854834003,322_CT_6,Firm_CT,Gas_CT,0.0,False,0.23501345730364576,0.3114754098360657
high,573,2020-07-24 20:00:00,2020,7,24,Friday,summer,2020-07-24,21,6272.9,6272.9,44.2559997,168482.53671795,277613.46051813,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.28744280954582413,0.36715075961676424
high,574,2020-07-24 21:00:00,2020,7,24,Friday,summer,2020-07-24,22,5842.3,5842.3,30.91117344,151025.008763352,180592.348588512,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.3823323006350239,0.4679150334628486
high,575,2020-07-24 22:00:00,2020,7,24,Friday,summer,2020-07-24,23,5360.6,5360.6,30.84120348,136148.83861744803,165327.35537488802,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5065477745028542,0.5998209155691525
high,576,2020-07-24 23:00:00,2020,7,24,Friday,summer,2020-07-24,24,4970.4,4970.4,30.41360928,124213.63183627199,151167.80356531197,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6248189280540803,0.7254144535651055
high,577,2020-07-25 00:00:00,2020,7,25,Saturday,summer,2020-07-25,1,4714.6,4714.6,28.691570820000003,116661.82847455202,135269.27978797202,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7129767106435327,0.8190302464684172
high,578,2020-07-25 01:00:00,2020,7,25,Saturday,summer,2020-07-25,2,4497.7,4497.7,28.691570820000003,110438.62676369399,129046.07807711401,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7955844098094582,0.9067523400849324
high,579,2020-07-25 02:00:00,2020,7,25,Saturday,summer,2020-07-25,3,4328.0,4328.0,28.691570820000003,105569.66719554001,124177.11850896,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.865988909426987,0.9815157116451017
high,580,2020-07-25 03:00:00,2020,7,25,Saturday,summer,2020-07-25,4,4239.5,4239.5,28.691570820000003,103030.46317797,121637.91449139001,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9049416204741125,1.0228800566104495
high,581,2020-07-25 04:00:00,2020,7,25,Saturday,summer,2020-07-25,5,4194.1,4194.1,28.691570820000003,101727.86586274201,120335.31717616202,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9255620991392668,1.0447771870007867
high,582,2020-07-25 05:00:00,2020,7,25,Saturday,summer,2020-07-25,6,4186.2,4186.2,28.691570820000003,101501.20245326399,120108.653766684,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9291959294825858,1.0486359944579813
high,583,2020-07-25 06:00:00,2020,7,25,Saturday,summer,2020-07-25,7,4514.7,4514.7,28.691570820000003,110926.383467634,129533.834781054,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7888231776197754,0.8995725075863292
high,584,2020-07-25 07:00:00,2020,7,25,Saturday,summer,2020-07-25,8,5046.7,5046.7,30.41360928,126534.190224336,153488.36195337598,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6002536310856601,0.6993282739215725
high,585,2020-07-25 08:00:00,2020,7,25,Saturday,summer,2020-07-25,9,5542.4,5542.4,30.84120348,141755.769410112,170934.286167552,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.45713048498845277,0.5473441108545036
high,586,2020-07-25 09:00:00,2020,7,25,Saturday,summer,2020-07-25,10,5889.9,5889.9,30.91117344,152496.380619096,182063.72044425597,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.3711608006927114,0.45605188543099207
high,587,2020-07-25 10:00:00,2020,7,25,Saturday,summer,2020-07-25,11,6220.9,6220.9,44.2559997,166181.22473354999,275312.14853372995,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.29820443987204426,0.3785786622514429
high,588,2020-07-25 11:00:00,2020,7,25,Saturday,summer,2020-07-25,12,6474.0,6474.0,46.89542208,177493.27399758,303600.96254592005,126107.68854834003,322_CT_5,Firm_CT,Gas_CT,0.0,False,0.24745134383688594,0.32468334877973426
high,589,2020-07-25 12:00:00,2020,7,25,Saturday,summer,2020-07-25,13,6672.2,6672.2,49.4648745,187122.48935891996,330039.5356389,142917.04627998002,123_CT_5,Firm_CT,Gas_CT,0.0,False,0.2103953718413718,0.28533317346602316
